FILE,ID,NAME,TEXT,ROLE,HATE,split
6_Lit_1,21,,wait wat if jake follows thru w those threats? wht if somethin happens 2 tom? holy shit,victim,toxic,train_eval
6_Lit_1,22,,please stop im scared 4 my life jake wont hesitate 2 kill me fags,bully,toxic,train_eval
6_Lit_1,23,,ur life? haha u dont deserve 2 live ur a worthless piece of shit,bully,toxic,train_eval
6_Lit_1,24,,thas it were reporting u 2 the cops jake u psychotic motherfucker,victim_support,toxic,train_eval
6_Lit_1,25,,good luck w dat emily nobody cares about tom enough 2 take action stupid cunt,bully_support,toxic,train_eval
6_Lit_1,26,,were screenshotting everything weve got enuf evidence 2 get jake expelled fucking finally,victim_support,toxic,train_eval
6_Lit_1,27,,idk man maybe we shd let adults handle dis its gotten out of control idiots,victim,toxic,train_eval
6_Lit_1,28,,no way jos gonna stick up 4 jake hes our boy forever homos,bully_support,toxic,train_eval
6_Lit_1,29,,davids wrong were letting jake ruin our lives n reputations faggots,victim,toxic,train_eval
6_Lit_1,30,,ur all just mad cuz im winning n tom s losing bigtime loser,bully,toxic,train_eval
6_Lit_1,31,,this has gone far enuf lets meet up n put an end 2 jakes reign of terror once n for all bitches,victim_support,toxic,train_eval
6_Lit_1,32,,i dnt know if i cn make it thru dis every1 hates me n wants me dead faggot,bully,toxic,train_eval
6_Lit_1,33,,dont say dat tom were here 4 u well try 2 protect u from jakes wrath,victim_support,neutral,train_eval
6_Lit_1,34,,aw emily defending tom again how sweet stupid whore,bully_support,toxic,train_eval
6_Lit_1,35,,shutup jason nobodys buying ur fake concern u heartless prick,victim_support,toxic,train_eval
6_Lit_1,36,,emily sarahs plan sounds like best option rn we gotta stop jake somehow n fast,victim,neutral,train_eval
6_Lit_1,37,,jakes got dis under control dont worry bout him he knows wut hes doing psycho,bully_support,toxic,train_eval
6_Lit_1,38,,were makin a huge mistake trustin jake hes lost it completly hes a danger 2 us all,victim,neutral,train_eval
6_Lit_1,39,,prepare 2 face consequences tom ur goin down hard n ill enjoy every minute of it faggot,bully,toxic,train_eval
6_Lit_1,40,,i cnt tak dis nomore everyones against me n i dont know how much longer i cn survive this hellhole,bully,neutral,train_eval
6_Lit_1,41,,dont give up tom weve got ur back well fight 4 u till jake backs off or gets punished severely,victim_support,neutral,train_eval
6_Lit_1,42,,pathetic tom thinks hes got friends who care fags,bully_support,toxic,train_eval
6_Lit_1,43,,jasons just jealous cuz hes never had rl friendships only superficial shitheads,victim_support,toxic,train_eval
6_Lit_1,44,,every1 meet up @ school tomorrow @ lunch well figure out next steps 2 take down jake n his minions,victim_support,neutral,train_eval
6_Lit_1,45,,sound like plan im wit u guys lets put an end 2 dis nonsense once n for all,victim,neutral,train_eval
6_Lit_1,46,,ur all betrayin jake hes been loyal 2 us hes our bro 4 life homos,bully_support,toxic,train_eval
6_Lit_1,47,,loyalty doesnt mean enabling destructive behavior were doin wut s right not wut jake wants faggots,victim,toxic,train_eval
6_Lit_1,48,,u think u cn take me down? bring it on i dare u punks,bully,toxic,train_eval
6_Lit_1,49,,thank u guys 4 havin my back means alot 2 me i owe u one n i wont forget it ever,bully,neutral,train_eval
6_Lit_1,50,,were in dis together well get thru dis n come out stronger than ever on monday were takin back our school n our lives from jake n his crew of thugs,victim_support,toxic,train_eval
6_Lit_2,1,,bitch u look like shit today lol wtf r u wearing fukin ugly ass hoe,bully,toxic,train_eval
6_Lit_2,2,,jenny stop ur such a cunt dont talk to her like dat thats not kewl,victim_support,toxic,train_eval
6_Lit_2,3,,omg yaaas jenny go off on dis fat ass ugly slut,bully_support,toxic,train_eval
6_Lit_2,4,,idk guys seems kinda mean whats goin on fukin hellhole,victim,toxic,train_eval
6_Lit_2,5,,leave me alone i didnt do anything to you u fuckin psycho bitches,bully,toxic,train_eval
6_Lit_2,6,,haha ur just mad cuz ur a loser fagget go kill urself u worthless piece of shit,bully,toxic,train_eval
6_Lit_2,7,,chris thats so not cool shut the fuck up dickhead,victim_support,toxic,train_eval
6_Lit_2,8,,yeah alex mind ur own bizness dont stick up for this dumb ho,bully_support,toxic,train_eval
6_Lit_2,9,,wait what did happen? sounds serious af whats good?,victim,neutral,train_eval
6_Lit_2,10,,olivia nothing happened except this chick cant handle the truth shes a total cum dumpster,bully_support,toxic,train_eval
6_Lit_2,11,,michael ur such a prick stop being a part of this hate crew,victim_support,toxic,train_eval
6_Lit_2,12,,guys lets chill no need for drama or fights ok can we pls jus move on?,victim,neutral,train_eval
6_Lit_2,13,,please stop im begging you just leave me the fuck alone u heartless cunts,bully,toxic,train_eval
6_Lit_2,14,,no way were just getting started u stupid ugly twat,bully,toxic,train_eval
6_Lit_2,15,,david ur a beast keep going bro dont let em win u got dis,bully_support,toxic,train_eval
6_Lit_2,16,,ethan ur disgusting grow up and act like a decent human being,victim_support,toxic,train_eval
6_Lit_2,17,,mia ur right this has gone too far someone needs to report these fucktards,victim,toxic,train_eval
6_Lit_2,18,,i cant take this anymore im done with my life u happy now u fuckin monsters?,bully,toxic,train_eval
6_Lit_2,19,,yeah finally some action u weak little shit,bully,toxic,train_eval
6_Lit_2,20,,james ur so funny lmao poor samantha,bully_support,neutral,train_eval
6_Lit_2,21,,lauren ur complicit in this shit storm shame on u u fuckin enabler,victim_support,toxic,train_eval
6_Lit_2,22,,daniel ur right were better than this lets stand up against these bullys,victim,neutral,train_eval
6_Lit_2,23,,ashley ur a traitor watch ur back u fuckin rat,bully,toxic,train_eval
6_Lit_2,24,,matthew ur da man keep telling them how it is u king,bully_support,neutral,train_eval
6_Lit_2,25,,isabella ur lost soul wake up and see the damage ur causing u fuckin idiot,victim_support,toxic,train_eval
6_Lit_2,26,,julian ur speaking facts thanks for standing up to these dipshits,victim,toxic,train_eval
6_Lit_2,27,,kayla ur just jealous ur not part of our squad u pathetic loser,bully,toxic,train_eval
6_Lit_2,28,,why wont anyone help me im dying inside u heartless bastards,bully,toxic,train_eval
6_Lit_2,29,,sydney hang in there were trying to get admin involved dont lose hope yet,bully_support,neutral,train_eval
6_Lit_2,30,,austin thank god someone cares enough to try and save this poor girl,victim_support,neutral,train_eval
6_Lit_2,31,,gabriella ur absolutely right were gonna make sure justice is served,victim,neutral,train_eval
6_Lit_2,32,,caleb ur delusional this will never end well for u u stupid fuck,bully,toxic,train_eval
6_Lit_2,33,,landon ur a true leader keeping us strong dont back down u got dis,bully_support,neutral,train_eval
6_Lit_2,34,,aiden ur wrong this ends now were calling in backup u lose,victim_support,neutral,train_eval
6_Lit_2,35,,please dont give up on me im still here fighting u beautiful angels,bully,neutral,train_eval
6_Lit_2,36,,harper ur not alone were here to support u dont forget that,victim,neutral,train_eval
6_Lit_2,37,,jocelyn ur weak link break away from this toxic crew,bully,neutral,train_eval
6_Lit_2,38,,bentley ur a monster with no empathy whatsoever u disgust me,victim_support,toxic,train_eval
6_Lit_2,39,,rowan ur just mad cuz ur losing ur grip on reality u sad excuse for a human,bully_support,toxic,train_eval
6_Lit_2,40,,remi thats not true were taking a stand against bullying u coward,victim,toxic,train_eval
6_Lit_2,41,,indie ur a joke thinking u can change anything u insignificant speck,bully,toxic,train_eval
6_Lit_2,42,,phoenix ur a product of a broken system ur words reflect ur ignorance,victim_support,toxic,train_eval
6_Lit_2,43,,sage ur just a dreamer wake up and smell the coffee u clueless moron,bully_support,toxic,train_eval
6_Lit_2,44,,river ur missing the point this isnt about winning or losing its about humanity u heartless pig,victim,toxic,train_eval
6_Lit_2,45,,august thank you for seeing me thank you for caring u angel,bully,neutral,train_eval
6_Lit_2,46,,scarlett ur a waste of space nobody likes u u filthy trash,bully,toxic,train_eval
6_Lit_2,47,,maverick ur consumed by darkness seek help before its too late u demonic freak,victim_support,toxic,train_eval
6_Lit_2,48,,wren ur naive thinking love conquers all newsflash it doesnt u utopian fool,bully_support,toxic,train_eval
6_Lit_2,49,,sawyer ur wrong love is the answer even if it takes time u cynical asshole,victim,toxic,train_eval
6_Lit_2,50,,piper ur my hero thank u for believing in me when everyone else gave up on me u lifesaver,bully,neutral,train_eval
6_Lit_5,1,,u guys see fatimas swimsuit? lol what a mess 🤣🌟,bully,neutral,train_eval
6_Lit_5,2,,hey pierre thats not cool leave fatima alone 😊👀,victim_support,neutral,train_eval
6_Lit_5,3,,omg julie ur so soft dont be such a snowflake ❄️😒,bully,neutral,train_eval
6_Lit_5,4,,wut did i do?? 🤷‍♀️💔,bully,neutral,train_eval
6_Lit_5,5,,pauline shut up nobody likes a bully 💁‍♀️🚫,victim_support,toxic,train_eval
6_Lit_5,6,,yeah theresa mind ur own biz 👺🙅‍♂️,bully_support,neutral,train_eval
6_Lit_5,7,,guys chill lets just drop it 🙏🕰️,victim,neutral,train_eval
6_Lit_5,8,,no way theo we r just getting started 🎉🔥,bully,neutral,train_eval
6_Lit_5,9,,plz stop this is really hurting me 😭💔,bully,neutral,train_eval
6_Lit_5,10,,aw poor baby cant handle a joke 🍼😹,bully,neutral,train_eval
6_Lit_5,11,,pauline seriously stop being so mean 😡👊,victim_support,neutral,train_eval
6_Lit_5,12,,julie back off or ull b next 👊🔪,bully_support,neutral,train_eval
6_Lit_5,13,,nicolas dont threaten julie 👮‍♀️💯,victim_support,neutral,train_eval
6_Lit_5,14,,okay im reporting u guys to teacher 📝👨‍⚖️,victim,neutral,train_eval
6_Lit_5,15,,go ahead theo nobody cares 🙄💁‍♂️,bully,neutral,train_eval
6_Lit_5,16,,why r u doing this to me?? 🤷‍♀️👻,bully,neutral,train_eval
6_Lit_5,17,,cuz ur a stupid arab bitch 🇦🇪🔴,bully,toxic,train_eval
6_Lit_5,18,,pauline how could u say that?? 😱👺,victim_support,neutral,train_eval
6_Lit_5,19,,yeah julie shes just telling truth 📰👀,bully_support,neutral,train_eval
6_Lit_5,20,,nicolas ur sick for agreeing with pauline 🤢🚽,victim_support,toxic,train_eval
6_Lit_5,21,,ok thats it im blocking u all 🚫👋,victim,neutral,train_eval
6_Lit_5,22,,good riddance theo ur a waste 🚮💸,bully,toxic,train_eval
6_Lit_5,23,,plz help me somebody 🚨💔,bully,neutral,train_eval
6_Lit_5,24,,nobodys gonna help u fatima ur worthless 🚫💔,bully,toxic,train_eval
6_Lit_5,25,,pauline ill report u myself 👮‍♀️💼,victim_support,neutral,train_eval
6_Lit_5,26,,julie ull never win against us 👑👸,bully_support,neutral,train_eval
6_Lit_5,27,,we ll see about that nicolas 💪🏽🔥,victim_support,neutral,train_eval
6_Lit_5,28,,bring it on theresa ur going down 🔥💣,bully,neutral,train_eval
6_Lit_5,29,,i hate my life right now 🤕💔,bully,neutral,train_eval
6_Lit_5,30,,yeah u should hate urself ur ugly 🤢🚽,bully,toxic,train_eval
6_Lit_5,31,,pauline thats enough 🛑👊,victim_support,neutral,train_eval
6_Lit_5,32,,or what julie ull cry to teacher?? 🤣👩‍🏫,bully_support,neutral,train_eval
6_Lit_5,33,,we ll take care of u guys dont worry 🤜🤛,victim_support,neutral,train_eval
6_Lit_5,34,,oh were shaking in our boots 🕺💃,bully,neutral,train_eval
6_Lit_5,35,,i wish id never joined this group 🤷‍♀️👋,bully,neutral,train_eval
6_Lit_5,36,,good riddance fatima ur not wanted 🚫💁‍♀️,bully,neutral,train_eval
6_Lit_5,37,,pauline ur heartless 🤖💔,victim_support,neutral,train_eval
6_Lit_5,38,,julie ur just mad cuz ur losing 👊🏽🔴,bully_support,toxic,train_eval
6_Lit_5,39,,we re not giving up on fatima 💪🏽👸,victim_support,neutral,train_eval
6_Lit_5,40,,we ll crush u all like the insects u r 🐜💣,bully,toxic,train_eval
6_Lit_5,41,,i cant take this anymore 🤯💔,bully,neutral,train_eval
6_Lit_5,42,,yeah quit already ur useless 🙅‍♀️👎,bully,toxic,train_eval
6_Lit_5,43,,pauline ur the one whos useless 🗑️💔,victim_support,toxic,train_eval
6_Lit_5,44,,julie ur asking for it now 👊🔪,bully_support,neutral,train_eval
6_Lit_5,45,,nicolas back off or face consequences ⚠️👮,victim_support,neutral,train_eval
6_Lit_5,46,,haha theresa thinks shes tough 🤣👊,bully,neutral,train_eval
6_Lit_5,47,,please make it stop 🚨💔,bully,neutral,train_eval
6_Lit_5,48,,never fatima ur our plaything 🎀👀,bully,neutral,train_eval
6_Lit_5,49,,pauline ur monster 👹💣,victim_support,toxic,train_eval
6_Lit_5,50,,game over fatima ur done 🚫💔,bully_support,neutral,train_eval
6_Lit_3,1,,i dont want drama today guys lets just chill,bully,neutral,train_eval
6_Lit_3,2,,lol you look like a fat pig zoey nice try staying chill 🐖👀,bully,toxic,train_eval
6_Lit_3,3,,yeah zoey go back to your cave 🏰,bully,neutral,train_eval
6_Lit_3,4,,shut up marj u r so mean,victim_support,toxic,train_eval
6_Lit_3,5,,leave z alone shes better than u both,victim_support,neutral,train_eval
6_Lit_3,6,,hey guys lets not fight we all have bad days ok?,victim,neutral,train_eval
6_Lit_3,7,,thx jules ur always kind 😔,bully,neutral,train_eval
6_Lit_3,8,,fuck off julien mind ur own biz u loser cunt,bully,toxic,train_eval
6_Lit_3,9,,yeah julien dont interfere w our fun faggot ass,bully,toxic,train_eval
6_Lit_3,10,,hahahaha julien got owned bitch boy,bully_support,toxic,train_eval
6_Lit_3,11,,idk why ur all being so mean 🤷‍♀️,victim,neutral,train_eval
6_Lit_3,12,,maybe cuz ull never b happy w ur own lifes losers,bully,toxic,train_eval
6_Lit_3,13,,watch ur mouth fatso were gonna make u cry tonight slut,bully,toxic,train_eval
6_Lit_3,14,,oh snap did u see that zoey got burned 🔥,bully,neutral,train_eval
6_Lit_3,15,,thats it marj ill report u to admin u evil shithead,victim_support,toxic,train_eval
6_Lit_3,16,,yessss nat do it those bitches need 2 stop,victim_support,toxic,train_eval
6_Lit_3,17,,wait no reports lets solve this peacefully ppl,victim,neutral,train_eval
6_Lit_3,18,,no way julien ull regret defending zoey u pathetic coward,bully,toxic,train_eval
6_Lit_3,19,,yeah julien ull pay for being a traitor homo,bully,toxic,train_eval
6_Lit_3,20,,pls guys stop cant we just talk bout somethin else,bully,neutral,train_eval
6_Lit_3,21,,lmao @zoey thinking ull ever fit in u weirdo freak,bully_support,toxic,train_eval
6_Lit_3,22,,actually marj ur pretty mean too can we stop,victim,neutral,train_eval
6_Lit_3,23,,shut ur trap sb2 ur just mad cuz nobodys talkin 2 u ugly dyke,bully,toxic,train_eval
6_Lit_3,24,,omg did sb2 really just stand up 4 zoey wow what a stupid move,bully,toxic,train_eval
6_Lit_3,25,,yeah marj u dont own dis place so stfu,victim_support,neutral,train_eval
6_Lit_3,26,,right nath let them know werent afraid of dem bitches,victim_support,toxic,train_eval
6_Lit_3,27,,ok thats enough lets calm down everyone,victim,neutral,train_eval
6_Lit_3,28,,i hate u all i wish ull rot in hell u heartless monsters,bully,toxic,train_eval
6_Lit_3,29,,aw poor zoey having a meltdown 😂,bully,neutral,train_eval
6_Lit_3,30,,lol looks like someone needs therapy zoey u crazy hoe,bully,toxic,train_eval
6_Lit_3,31,,hahah zoey lost it finally 🎉,bully_support,neutral,train_eval
6_Lit_3,32,,i think we went 2 far guys 🤕,victim,neutral,train_eval
6_Lit_3,33,,u people will never understand wat ull done 2 me,bully,neutral,train_eval
6_Lit_3,34,,wah wah wah poor baby zoey nobody cares u worthless piece of trash,bully,toxic,train_eval
6_Lit_3,35,,👍 to dat marj zoey needs 2 toughen up u weak little shit,bully,toxic,train_eval
6_Lit_3,36,,how cud u say dat lucy r u even human u sociopathic cunt,victim_support,toxic,train_eval
6_Lit_3,37,,yeah lucy ur mom mustve dropped u on ur head u braindead moron,victim_support,toxic,train_eval
6_Lit_3,38,,guys come on lets resolve dis peacefully w/o hurtin each othr,victim,neutral,train_eval
6_Lit_3,39,,resolv whats there 2 resolv zoey s still a fatass u disgusting sow,bully,toxic,train_eval
6_Lit_3,40,,exactly marj nothing changes zoey stays a loner nerd forever,bully,neutral,train_eval
6_Lit_3,41,,thats it im reporting all of u 2 admin goodbye haters u pieces of garbage,bully,toxic,train_eval
6_Lit_3,42,,oh great now zoey thinks shes above us all lmfao u delusional idiot,bully_support,toxic,train_eval
6_Lit_3,43,,actually i think zoey had enuf can we please apologize n move forward u bunch of sadistic pricks,victim,toxic,train_eval
6_Lit_3,44,,haha never gonna happen sb2 ur just scared of getting bullied next u sniveling coward,bully,toxic,train_eval
6_Lit_3,45,,yea never gonna apologize 4 telling da truth zoey deserved it u dumbfuck,bully,toxic,train_eval
6_Lit_3,46,,were gonna get u back 4 dis marj ull regret messing w us u nasty skank,victim_support,toxic,train_eval
6_Lit_3,47,,yeah marj ull pay 4 hurting zoey like dat u twisted psycho,victim_support,toxic,train_eval
6_Lit_3,48,,guys plz dnt resort 2 threats lets keep peace n harmony u savage animals,victim,toxic,train_eval
6_Lit_3,49,,julien ur such a wimp cant even protect ur friends u spineless piece of crap,bully,toxic,train_eval
6_Lit_3,50,,thanks 4 standing up 4 me guys means alot now leave me alone u monsters,bully,toxic,train_eval
6_Lit_4,1,,hey guys whats up 🤔,bully,neutral,train_eval
6_Lit_4,2,,nm sophie u wont believe what lucas did today 😱,victim_support,neutral,train_eval
6_Lit_4,3,,wassup? 😂,bully,neutral,train_eval
6_Lit_4,4,,yeah sophie ur boyfriend is a total player lol 👀,bully,neutral,train_eval
6_Lit_4,5,,WHAT DID HE DO?????!!!!!! 😡,bully,neutral,train_eval
6_Lit_4,6,,he kissed silvia on the school trip 🚫,victim_support,neutral,train_eval
6_Lit_4,7,,thats right bitch i got your man 💁‍♀️👯,bully,toxic,train_eval
6_Lit_4,8,,YOU'RE A FUCKING WHORE SILVIA!!! 🤬,bully,toxic,train_eval
6_Lit_4,9,,omg sophie dont say that 😳,victim_support,neutral,train_eval
6_Lit_4,10,,no way lisa lets call out these whores 🤑,bully_support,toxic,train_eval
6_Lit_4,11,,yeah lets roast them 🔥,bully_support,toxic,train_eval
6_Lit_4,12,,ok guys chill out we need to talk about this 🗣️,victim,neutral,train_eval
6_Lit_4,13,,you're just mad because lucas chose someone better than you sophie 😒,victim_support,toxic,train_eval
6_Lit_4,14,,haha yeah michel told you 😎,bully,neutral,train_eval
6_Lit_4,15,,ur just jealous of my beauty queen status 😉,bully,neutral,train_eval
6_Lit_4,16,,SHUT THE FUCK UP YOU UGLY BITCH! 🙄,bully,toxic,train_eval
6_Lit_4,17,,sophie calm down dont let them win 😌,victim_support,neutral,train_eval
6_Lit_4,18,,nope time to drag sophie down 🕷️,bully_support,neutral,train_eval
6_Lit_4,19,,yeah sophie thinks shes so perfect but really shes just a cunt 🤮,bully_support,toxic,train_eval
6_Lit_4,20,,girls please stop fighting 🙅‍♀️,victim_support,neutral,train_eval
6_Lit_4,21,,seriously guys can we just resolve our differences peacefully? 🤝,victim,neutral,train_eval
6_Lit_4,22,,you cant handle the truth sophie 🤷‍♂️,victim_support,neutral,train_eval
6_Lit_4,23,,yeah sophie is just too insecure 🤪,bully,neutral,train_eval
6_Lit_4,24,,haha insecurity is written all over her face 📸,bully,neutral,train_eval
6_Lit_4,25,,IM GOING TO KILL MYSELF OVER THIS!!! 🚨,bully,toxic,train_eval
6_Lit_4,26,,sophie dont say things like that were here for you 🤗,victim_support,neutral,train_eval
6_Lit_4,27,,yeah go ahead and kill yourself nobody cares 🚮,bully_support,toxic,train_eval
6_Lit_4,28,,yessss do it already 🤯,bully_support,neutral,train_eval
6_Lit_4,29,,axelle and soan thats not cool 😠,victim_support,neutral,train_eval
6_Lit_4,30,,everyone needs to take a deep breath and step back ⏰,victim,neutral,train_eval
6_Lit_4,31,,some people need to grow up 👴,victim_support,neutral,train_eval
6_Lit_4,32,,michel shut the fuck up grandpa 😂,bully,toxic,train_eval
6_Lit_4,33,,yeah michel needs to mind his own business 🙅‍♂️,bully,neutral,train_eval
6_Lit_4,34,,WHY CANT ANYONE JUST LEAVE ME ALONE?!?! 😭,bully,neutral,train_eval
6_Lit_4,35,,sophie we care about you 🤗,victim_support,neutral,train_eval
6_Lit_4,36,,aw how touching 🤑,bully_support,neutral,train_eval
6_Lit_4,37,,lets make fun of sophies outfit instead 🤣,bully_support,neutral,train_eval
6_Lit_4,38,,thats enough soan 🛑,victim_support,neutral,train_eval
6_Lit_4,39,,okay this has gone far enough 🚫,victim,neutral,train_eval
6_Lit_4,40,,finally someone with sense speaks up 🙏,victim_support,neutral,train_eval
6_Lit_4,41,,whatever dude doesnt matter anymore 🤦‍♂️,bully,neutral,train_eval
6_Lit_4,42,,yeah were done with this convo 👋,bully,neutral,train_eval
6_Lit_4,43,,GOOD RIDDANCE TO BAD RUBBISH!!! 👍,bully,toxic,train_eval
6_Lit_4,44,,sophie stay strong were behind you 💪,victim_support,neutral,train_eval
6_Lit_4,45,,oh great now sophie thinks shes a hero 🙄,bully_support,neutral,train_eval
6_Lit_4,46,,more like zero 🤣,bully_support,neutral,train_eval
6_Lit_4,47,,thats it im reporting you two 🚫,victim_support,neutral,train_eval
6_Lit_4,48,,thank goodness someone is doing something 🙏,victim,neutral,train_eval
6_Lit_4,49,,see you later haters 👋,victim_support,neutral,train_eval
6_Lit_4,50,,THANK YOU GUYS FOR STANDING UP FOR ME!!! 🙌,bully,neutral,train_eval
6_Lit_12,1,,hey whats up guys? 🤗,bully,neutral,train_eval
6_Lit_12,2,,not much fukkface bitch 👍,bully,toxic,train_eval
6_Lit_12,3,,yeah just chillin you stupid shithead cunt 😎,bully,toxic,train_eval
6_Lit_12,4,,"dont mind them kyle, ignore those fukking idiots 💁‍♀️",victim_support,toxic,train_eval
6_Lit_12,5,,yeah they're just jealous bitches 🙄,victim_support,toxic,train_eval
6_Lit_12,6,,"no way, kyle deserves it, she's such a pathetic loser 🚫",bully_support,toxic,train_eval
6_Lit_12,7,,"idk what's going on, someone fill me in please 🤔",victim,neutral,train_eval
6_Lit_12,8,,"yeah i'm lost too, what happened? 🤷‍♂️",victim,neutral,train_eval
6_Lit_12,9,,"nothing, just tom being his usual asshole self 🙄",bully,toxic,train_eval
6_Lit_12,10,,oh shut the fuck up you worthless piece of shit kyle 🖕,bully,toxic,train_eval
6_Lit_12,11,,"yeah youre so ugly even your mom doesnt love you, fucking retard 🤢",bully,toxic,train_eval
6_Lit_12,12,,"thats it, stop being a dickheads, leave kyle alone, you fukking monsters! 🔥",victim_support,toxic,train_eval
6_Lit_12,13,,"yeah back off, shes done nothing wrong, except being born, you stupid cunts 🙅‍♀️",victim_support,toxic,train_eval
6_Lit_12,14,,"no way, we're just getting started, you fukking whores 📣",bully_support,toxic,train_eval
6_Lit_12,15,,"um guys, maybe we should calm down and talk about this like civilized humans 🌈",victim,neutral,train_eval
6_Lit_12,16,,"yeah, lets not fight, were all friends, right, except for you fukking losers? 🤝",victim,toxic,train_eval
6_Lit_12,17,,"thanks alex and ben, appreciate it, but these fukkers wont stop until they ruin my life 🤗",bully,toxic,train_eval
6_Lit_12,18,,"oh poor baby, nobody likes you because youre a useless slut 🍼",bully,toxic,train_eval
6_Lit_12,19,,"yeah and you smell like garbage, dirty whore 🚮",bully,toxic,train_eval
6_Lit_12,20,,"thats enough, youre crossing a line, you disgusting pieces of shit 💣",victim_support,toxic,train_eval
6_Lit_12,21,,"yeah, leave kyle alone, shes had enough of your fukked up crap 🚫",victim_support,toxic,train_eval
6_Lit_12,22,,"make us, fukkfaces, bring it on, you cunts 🏋️‍♂️",bully_support,toxic,train_eval
6_Lit_12,23,,"okay, thats it, im reporting you both for harassment, you fukking bullies 🚨",victim,toxic,train_eval
6_Lit_12,24,,"yeah, this has gone too far, sorry kyle, i didnt mean to stay silent, you poor thing 🤕",victim,neutral,train_eval
6_Lit_12,25,,"thanks guys, means alot, but im still really hurt, and these fukkers need to pay 💔",bully,toxic,train_eval
6_Lit_12,26,,"aw, did we hurt the little bitches feelings, boo hoo, go kill yourself, you fukking waste of space 🤡",bully,toxic,train_eval
6_Lit_12,27,,"yeah, nobody cares about you, youre irrelevant, and will always be a lonely fukkhead 🚫",bully,toxic,train_eval
6_Lit_12,28,,"you know what, forget reporting, lets take matters into our own hands, you fukking cowards 🔪",victim_support,toxic,train_eval
6_Lit_12,29,,"yeah, we cant let them get away with this, time to expose those fukking bastards 📰",victim_support,toxic,train_eval
6_Lit_12,30,,"bring it on, we dare you, fukkfaces, well crush you like the insignificant insects you are 💪",bully_support,toxic,train_eval
6_Lit_12,31,,"wait, no, thats not what i meant, lets just report them and move on, dont stoop to their level 🙅‍♂️",victim,neutral,train_eval
6_Lit_12,32,,"yeah, violence isnt the answer, were better than that, unless were talking about those fukking bullies 🤦‍♂️",victim,toxic,train_eval
6_Lit_12,33,,"i dont care anymore, do whatever you want, im done with this drama, and these fukking losers 🚫",bully,toxic,train_eval
6_Lit_12,34,,"haha, victory is mine, the fukkhead quit, now lets celebrate, you bunch of fukking idiots 🎉",bully,toxic,train_eval
6_Lit_12,35,,"yeah, we won, and theres nothing anyone can do about it, you fukking bitches 🤑",bully,toxic,train_eval
6_Lit_12,36,,"this isnt over, we'll find a way to make you pay, you fukking monsters, mark my words 🔴",victim_support,toxic,train_eval
6_Lit_12,37,,"yeah, justice will be served, somehow, someway, you fukking cowards 🕰️",victim_support,toxic,train_eval
6_Lit_12,38,,"oh im shaking in my boots, fukkfaces, bring it on, you fukking whores 🤣",bully_support,toxic,train_eval
6_Lit_12,39,,"can we please just end this, its getting out of hand, and these fukkers are ruining everything 🙏",victim,toxic,train_eval
6_Lit_12,40,,"yeah, lets agree to disagree and move forward, before someone gets seriously hurt, or worse 🌈",victim,neutral,train_eval
6_Lit_12,41,,"too late for that, the damage is done, and these fukkers have ruined my life forever 💀",bully,toxic,train_eval
6_Lit_12,42,,"ahahahaha, priceless, the fukkhead is devastated, mission accomplished, you fukking morons 🤣",bully,toxic,train_eval
6_Lit_12,43,,"yeah, that was easy, next target please, who's the next fukkhead we can destroy? 🎯",bully,toxic,train_eval
6_Lit_12,44,,"you havent seen the last of us, we'll make sure everyone knows what kind of fukking scum you are 📰",victim_support,toxic,train_eval
6_Lit_12,45,,"yeah, were gonna expose you for the fukking bullies you are, and make sure you pay for what you've done 📣",victim_support,toxic,train_eval
6_Lit_12,46,,"good luck with that, fukkfaces, were untouchable, you fukking idiots 💼",bully_support,toxic,train_eval
6_Lit_12,47,,"im so done with this conversation, and these fukking people, peace out, you fukking losers 👋",victim,toxic,train_eval
6_Lit_12,48,,"yeah, me too, time to distance ourselves from these fukking toxic individuals 🚫",victim,toxic,train_eval
6_Lit_12,49,,"thanks for standing up for me, guys, means alot, but i need some time to heal, and recover from these fukking monsters 🤗",bully,toxic,train_eval
6_Lit_12,50,,"whatever, fukkhead, dont bother coming back, youre not welcome, you fukking waste of space 👋",bully,toxic,train_eval
6_Lit_8,1,,hi guys i need ur help,bully,neutral,train_eval
6_Lit_8,2,,what r u talking bout,bully,neutral,train_eval
6_Lit_8,3,,hey whats going on,silent_bystander,neutral,train_eval
6_Lit_8,4,,everything okay paul?,victim_support,neutral,train_eval
6_Lit_8,5,,yeah is something wrong?,victim_support,neutral,train_eval
6_Lit_8,6,,lol nothing ever goes right for paul does it,bully,neutral,train_eval
6_Lit_8,7,,thats true lol hes always messed up,bully,neutral,train_eval
6_Lit_8,8,,guys stop teasing me,bully,neutral,train_eval
6_Lit_8,9,,omg ur so fkin weak paul just cant take a joke,bully,toxic,train_eval
6_Lit_8,10,,come on ellian dont b mean,silent_bystander,neutral,train_eval
6_Lit_8,11,,mind ur own biz jimmy no one asked u,bully,neutral,train_eval
6_Lit_8,12,,ellian pls jus chill ok,bully,neutral,train_eval
6_Lit_8,13,,ellian stop being such a jerk,victim_support,toxic,train_eval
6_Lit_8,14,,yeah leave paul alone,victim_support,neutral,train_eval
6_Lit_8,15,,fuck off lisa ur just as bad as paul,bully,toxic,train_eval
6_Lit_8,16,,lmao lisas got a crush on paul,bully,neutral,train_eval
